ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2020-09-19T17:00:00+02:00;101300;-80.0;8;140;9.2;298.95;295.25;80;16860.0;0;;;;1;800.0;;;;101210.0;;;-460.0;;;;;295.75;;;12.7;13.4;-10.0;;;;;0.0;0.0;0.4;0.4;0.8;;;;;1.0;;660.0;;9;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.80000000000001;;;;;22.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-27T08:00:00+02:00;100830;80.0;3;300;6.7;284.75;275.25;52;45000.0;0;;;;;;;;;100730.0;;;;281.85;;287.95;;279.15;;;;10.8;-10.0;;;;;;0.0;;0.4;0.4;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.600000000000023;8.700000000000045;;14.800000000000011;;6.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-14T20:00:00+02:00;102200;-40.0;6;110;1.2;297.25;291.25;69;19900.0;0;;;;0;;;;;102110.0;;;-70.0;291.15;;303.65;;290.15;;;1.9;4.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.100000000000023;18.0;;30.5;;17.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-10-08T02:00:00+02:00;102410;-10.0;8;310;2.8;285.65;281.15;74;56980.0;0;;;;0;;;;;102310.0;;;810.0;;;;;284.35;;;3.1;4.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.5;;;;;11.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-08T05:00:00+02:00;102400;-10.0;5;290;1.1;284.65;281.35;80;59890.0;0;;;;0;;;;;102300.0;;;780.0;;;;;283.35;;;1.6;4.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.5;;;;;10.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-09-28T02:00:00+02:00;101140;0.0;0;300;6.8;287.85;280.65;62;60000.0;0;;;100.0;8;2760.0;;;;101040.0;;;340.0;;;;;286.25;;;11.5;11.5;-10.0;;;;;0.0;0.2;0.2;0.2;0.2;;;;;8.0;;2760.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.700000000000045;;;;;13.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-29T05:00:00+02:00;101860;-40.0;6;310;1.1;282.45;280.35;87;60000.0;0;;;;0;;;;;101760.0;;;770.0;;;;;281.95;;;2.0;2.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.300000000000011;;;;;8.800000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-10-07T11:00:00+02:00;102000;180.0;1;310;7.2;291.85;282.65;55;60000.0;0;;;;;;;;;101910.0;;;;;;;;;;;;11.3;-10.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-09-16T02:00:00+02:00;102000;-40.0;8;340;1.5;292.45;291.25;93;6520.0;0;;;;0;;;;;101910.0;;;-250.0;;;;;290.15;;;1.9;2.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.30000000000001;;;;;17.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-09T11:00:00+02:00;102270;80.0;3;20;8.0;294.95;289.65;72;60000.0;0;;;;1;1250.0;;;;102180.0;;;-130.0;;;;;289.95;;;11.3;11.3;-10.0;;;;;0.0;-0.1;0.2;0.2;0.2;;;;;1.0;;1290.0;3.0;;2940.0;;9;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.80000000000001;;;;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-11T17:00:00+02:00;101350;-20.0;6;220;6.1;300.65;288.35;47;58450.0;0;;;;1;3600.0;;;;101260.0;;;-220.0;;;;;289.95;;;8.1;8.9;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;1.0;;3600.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.5;;;;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-13T17:00:00+02:00;102260;-50.0;6;150;3.5;299.65;290.95;59;19600.0;0;;;;0;;;;;102170.0;;;580.0;;;;;288.25;;;5.1;5.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.5;;;;;15.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-09T20:00:00+02:00;102010;-50.0;6;50;3.4;296.05;290.55;71;60000.0;0;;;;0;;;;;101920.0;;;-250.0;291.65;;300.95;;289.95;;;5.0;6.7;-10.0;;;;;0.0;0.0;0.0;-0.1;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.900000000000034;18.5;;27.80000000000001;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-13T23:00:00+02:00;102400;130.0;2;120;0.9;293.35;291.25;88;14650.0;0;;;;0;;;;;102310.0;;;450.0;;;;;290.75;;;1.4;1.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.200000000000045;;;;;17.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-14T02:00:00+02:00;102430;20.0;0;10;1.8;291.85;289.65;87;19890.0;0;;;;0;;;;;102330.0;;;420.0;;;;;290.45;;;2.1;3.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.700000000000045;;;;;17.30000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-14T14:00:00+02:00;102400;-80.0;8;150;3.3;303.05;291.15;49;19710.0;0;;;;0;;;;;102310.0;;;90.0;;;;;288.65;;;4.5;4.9;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;29.900000000000034;;;;;15.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-11T23:00:00+02:00;101490;120.0;1;320;1.7;297.05;288.25;58;53680.0;0;;;;3;4140.0;;;;101400.0;;;0.0;;;;;293.55;;;2.1;2.9;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;4140.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.900000000000034;;;;;20.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-12T02:00:00+02:00;101490;0.0;4;0;0.0;294.05;287.95;68;60000.0;0;;;;1;3900.0;;;;101400.0;;;110.0;;;;;290.85;;;0.8;1.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;3900.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.900000000000034;;;;;17.700000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-21T23:00:00+02:00;101530;100.0;1;270;2.4;294.85;291.05;79;60000.0;0;;;100.0;8;2940.0;;;;101440.0;;;-20.0;;;;;293.95;;;3.1;3.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;2940.0;8.0;;4860.0;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.700000000000045;;;;;20.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-11T08:00:00+02:00;101310;10.0;3;50;1.4;291.35;289.35;88;46050.0;0;;;;0;;;;;101220.0;;;-410.0;291.05;;295.15;;289.95;;;1.9;3.1;-10.0;;;;;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.200000000000045;17.900000000000034;;22.0;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-23T08:00:00+02:00;101160;20.0;3;310;0.9;290.25;289.95;98;16490.0;0;;;100.0;8;450.0;;;;101070.0;;;-280.0;289.25;;294.05;;289.95;;;1.4;3.7;-10.0;;;;;0.0;0.2;0.2;7.1;7.7;;;;;8.0;;480.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.100000000000023;16.100000000000023;;20.900000000000034;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-20T23:00:00+02:00;101550;150.0;1;260;3.7;295.35;291.35;78;60000.0;0;;;100.0;8;2940.0;;;;101460.0;;;330.0;;;;;294.85;;;4.6;5.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.8;;;;;2.0;;2940.0;8.0;;4140.0;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.200000000000045;;;;;21.700000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-21T02:00:00+02:00;101540;-10.0;5;350;2.9;293.35;290.75;85;56710.0;0;;;100.0;8;4020.0;;;;101450.0;;;230.0;;;;;291.55;;;3.3;3.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.8;;;;;8.0;;4020.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.200000000000045;;;;;18.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-10-06T05:00:00+02:00;101740;-60.0;8;280;2.8;286.25;282.35;77;60000.0;0;;;90.0;7;5040.0;;;;101640.0;;;740.0;;;;;284.25;;;3.7;5.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;5040.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.100000000000023;;;;;11.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-04T05:00:00+02:00;100480;-40.0;8;240;2.5;286.05;282.15;77;60000.0;0;;;100.0;1;450.0;;;;100380.0;;;820.0;;;;;284.25;;;4.1;5.1;-10.0;;;;;0.0;0.0;0.0;-0.1;0.2;;;;;1.0;;420.0;5.0;;3240.0;8.0;;4020.0;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.900000000000034;;;;;11.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-08T17:00:00+02:00;102190;-120.0;6;230;5.2;294.15;286.55;62;57290.0;0;;;;0;;;;;102100.0;;;200.0;;;;;282.45;;;6.6;7.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.0;;;;;9.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-09-27T02:00:00+02:00;100800;50.0;2;290;3.1;283.65;280.55;81;60000.0;0;;;;;;;;;100700.0;;;;;;;;;;;;4.6;-10.0;;;;;;0.0;0.4;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-23T11:00:00+02:00;101220;60.0;3;20;1.6;294.55;290.75;79;49310.0;0;;;;5;450.0;;;;101130.0;;;-270.0;;;;;289.95;;;3.1;4.2;-10.0;;;;;0.0;0.0;0.2;0.2;7.7;;;;;5.0;;420.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.400000000000034;;;;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-24T08:00:00+02:00;101080;-20.0;5;350;2.0;290.95;290.15;95;16060.0;0;;;100.0;8;2250.0;;;;100990.0;;;-80.0;290.55;;294.25;;290.95;;;2.8;3.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;2220.0;7.0;;5460.0;8.0;;6180.0;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.80000000000001;17.400000000000034;;21.100000000000023;;17.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-10-01T23:00:00+02:00;100440;-180.0;8;210;0.8;291.05;284.15;64;60000.0;0;;;100.0;8;2250.0;;;;100350.0;;;-890.0;;;;;289.95;;;1.1;3.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;2340.0;8.0;;2820.0;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.900000000000034;;;;;16.80000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-02T23:00:00+02:00;99370;170.0;1;260;2.5;284.35;282.95;91;60000.0;0;;;100.0;8;1750.0;;;;99280.0;;;-1070.0;;;;;286.55;;;3.6;5.5;-10.0;;;;;0.2;1.4;4.2;5.2;5.2;;;;;3.0;;1920.0;7.0;;2640.0;8.0;;4440.0;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.200000000000045;;;;;13.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-09-30T23:00:00+02:00;101340;0.0;0;340;0.7;286.15;284.85;92;19840.0;0;;;;0;;;;;101240.0;;;-460.0;;;;;284.55;;;1.1;1.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.0;;;;;11.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-18T02:00:00+02:00;101680;50.0;3;40;2.4;293.25;292.55;96;4680.0;10;;;;5;450.0;;;;101590.0;;;80.0;;;;;292.15;;;3.1;4.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.4;;;;;5.0;;330.0;5.0;;5640.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;Brume;20.100000000000023;;;;;19.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-10-05T14:00:00+02:00;101350;60.0;1;290;8.0;292.65;280.75;46;40690.0;0;;;;5;1750.0;;;;101260.0;;;1000.0;;;;;282.75;;;15.8;15.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;5.0;;1560.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.5;;;;;9.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-09-29T14:00:00+02:00;101850;-90.0;8;200;4.6;294.65;279.75;38;40000.0;0;;;;;;;;;101760.0;;;;;;;;;;;;6.2;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-29T02:00:00+02:00;101900;90.0;1;130;0.9;284.55;281.55;82;60000.0;0;;;;0;;;;;101800.0;;;760.0;;;;;283.15;;;1.3;2.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.400000000000034;;;;;10.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-11T20:00:00+02:00;101370;20.0;3;250;1.2;299.15;288.25;51;60000.0;0;;;100.0;8;3660.0;;;;101280.0;;;-110.0;291.45;;303.65;;290.35;;;2.0;3.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;5.0;;3660.0;8.0;;6840.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.0;18.30000000000001;;30.5;;17.200000000000045;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-12T23:00:00+02:00;101950;220.0;3;10;2.8;294.45;288.35;68;60000.0;0;;;;0;;;;;101860.0;;;460.0;;;;;292.45;;;3.6;4.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.30000000000001;;;;;19.30000000000001;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-09-11T02:00:00+02:00;101380;-110.0;6;120;2.3;293.65;291.55;88;17140.0;0;;;100.0;8;3900.0;;;;101290.0;;;-590.0;;;;;292.55;;;2.9;4.7;-10.0;;;;;0.0;0.0;0.2;0.2;0.2;;;;;8.0;;3900.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.5;;;;;19.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;9
07643;2020-10-06T02:00:00+02:00;101800;10.0;0;240;4.6;287.25;283.25;77;60000.0;0;;;;;;;;;101700.0;;;;;;;;;;;;6.7;-10.0;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.100000000000023;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-06T08:00:00+02:00;101740;0.0;5;220;2.7;286.45;283.65;83;49820.0;0;;;100.0;8;1750.0;;;;101640.0;;;560.0;285.15;;290.25;;284.25;;;3.7;3.7;-10.0;;;;;0.0;-0.1;-0.1;-0.1;-0.1;;;;;1.0;;1500.0;8.0;;2700.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.300000000000011;12.0;;17.100000000000023;;11.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
07643;2020-10-08T11:00:00+02:00;102460;60.0;1;10;2.2;292.35;283.35;56;60000.0;0;;;;0;;;;;102360.0;;;450.0;;;;;282.45;;;3.6;4.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.200000000000045;;;;;9.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;10
